track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
4aWmUDTfIPGksMNLV2rQP2,0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,228200,4,
3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,220781,4,"I had a dream
We were sipping whiskey neat
Highest floor, The Bowery
Nowhere's high enough
Somewhere along the lines
We stopped seeing eye to eye
You were staying out all night
And I had enough

No, I don't wanna know
Where you been or where you're goin'
But I know I won't be home
And you'll be on your own

Who's gonna walk you
Through the dark side of the morning?
Who's gonna rock you
When the sun won't let you sleep?
Who's waking up to drive you home
When you're drunk and all alone?
Who's gonna walk you
Through the dark side of the morning?
"
6UjfByV1lDLW0SOVQA4NAi,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,4,"Hermès link, ice-blue mink
Tat on my ribs like I do not know what permanent is
They want me gone, wait for the kicker
Bury me now and I only get bigger, that's word to my nigga

Yeah, October Firm in the cut
Stay at the top like I'm stuck
That's just how I'm givin' it up
She wanna get married tonight
But I can't take a knee, 'cause I'm wearin' all white
Me and my broski are twins, but we don't look alike
I don't take naps
Me and the money are way too attached to go and do that
Muscle relax
That and the spliff put me right on my back, I gotta unpack"
4ARPvK8DHLwt4oX65ZAFMw,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,126346,4,"Think—think outside the box.
Be someone who talks.
Don't waste away behind that tiny screen
'Cause you know that there's much more to life
Than friend requests and likes.
Think of all the things we haven't seen. Well, you—
You'll never see them if you're focused on the superficial.
You need real friends, if you know what I mean.
(CHORUS)
Look at me.
Can you see
What I see?
Around the world, this happy family.
Look at me.
Do you know
What I know?
That you belong. Put down the phone, and look at me.
Take—take the time to see.
See what others see.
Don't trade that plastic box for all your friends.
You can make friends you know are true,
Who love Jehovah too,"
7KOlJ92bu51cltsD9KU5I7,0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,242407,4,"You woke up feelin way better
Way better than the day you did before
You got the whole world in the palm of your hands
You had to let it go

DJ C-Money in this motherfucker...
La Familia...
Freeband Gang...
We global now...

Got my t-shirt game crazy, I'm goin' money crazy
All this money confiscatin' ain't no imitatin
All it took was some patience--Niggas still hatin
Mo' money and mo' problems, ain't no imitatin'"
4Km5HrUvYTaSUfiSGPJeQR,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,343150,4,"If Young Metro don't trust you I'm gon' shoot ya'
Hey!

Raindrop, drop top (drop top)
Smokin' on - in the hotbox (cookie)
F-n' on your b-h she a thot, thot (thot)
Cookin' up cook in the crockpot (pot)

We came from nothin' to somethin' (hey)
I don't trust nobody (nobody)
Call up the gang, and they come and get you (gang)
Cry me a river, give you a tissue (hey)

My - is bad and boujee (bad)
Cookin' up - with an Uzi (blaow)
My - is savage, ruthless (savage)
We got 30's and 100 rounds too (grrah)

My - is bad and boujee (bad)
Cookin' up - with an Uzi (dope)
My - is savage, ruthless (hey)
We got 30's and 100 rounds too (glah)

Offset, whoo, whoo, whoo, whoo, whoo!
Rackings on rackings, got back-ends on back-ends
I'm ridin' around in a coupe (coupe)
I take your-right from you (You)
- I'm a dog, roof (grr)

Beat the - walls loose (hey)
Hop in the frog, whoo (skrt)
I tell that - to come comfort me (comfort me)
I swear these - is under me (hey)

They hate and the devil keep jumpin' me (jumpin' me)
Bankrolls on me keep me company (cash)
Aye, we did the most
Yeah, pull up in Ghosts (whoo)

Yeah, my diamonds a choker (glah)"
6VRghJeP6I0w1KxkdWFfIh,0.77,0.787,10,-4.402,0,0.113,0.0482,0,0.108,0.699,125.013,203782,4,"First things first
I'ma say all the words inside my head
I'm fired up and tired of the way that things have been, oh ooh
The way that things have been, oh ooh

Second thing second
Don't you tell me what you think that I can be
I'm the one at the sail, I'm the master of my sea, oh ooh
The master of my sea, oh ooh

I was broken from a young age
Taking my sulking to the masses
Write down my poems for the few
That looked at me, took to me, shook to me, feeling me
Singing from heartache from the pain
Taking my message from the veins
Speaking my lesson from the brain
Seeing the beauty through from the

Pain!
You made me a, you made me a believer, believer
Pain (pain)
You break me down, you build me up, believer, believer
Pain..."
1yxgsra98r3qAtxqiGZPiX,0.763,0.598,11,-6.865,1,0.0539,0.0714,0,0.112,0.182,140.987,190678,4,"공기마저 적막한 밤에
지쳐버린 맘이 잠들지 못해
나 홀로 헤매던 터널의 끝에
따스히 닿아오던 숨
너의 숨 Ooh, ooh, woo

아주 여린 그 숨결에
나의 마음이 쉴 곳을 찾아
나를 감싸

내 안에 바람처럼 불어온 angel
네게서 일어난 온기가 변화시켜 날
이젠 두렵지 않아 내 곁엔 네가 있어
이 손을 놓지 않을 테니

You're saving my life (Oh oh oh, yeah, yeah)
My life (Oh oh oh, yeah, yeah)
Saving my life (Oh oh oh, yeah, yeah)
사라지지 마

네가 가진 색이 날 물들인 느낌
너와 함께할수록 강해져 모든 것이"
4r4PJQBHAE0bIKCjunhTgd,0.801,0.502,1,-7.169,1,0.408,0.141,0,0.153,0.215,75.019,255557,4,"4 fisse
Fisso in alto
Buio pesto
Cazzo guardo
Perdo tempo
Penso al tempo
Penso a come tu non fossi eterna
Le notti in macchina sull'autostrada
Canzoni in radio sempre a squarciagola
Io neanche troppo poi le sopportavo
Ma col tuo sorriso ne volevo ancora

4 in punto
Il mondo dorme non so chi mi accoglierà
4 in punto
Chiudi i miei occhi sotto questa maschera
4 in punto
Io e te le coperte una coreografia
4 in punto
Divido il letto con la follia

(Un'altra notte) Un'altra notte, un'altra notte
Con la testa in fiamme
La luce di sto amore che non riesce a entrare
Pensiero fisso, pensiero fisso
Che non so scordare"
1SJtlNRJDeYHioymcvsqev,0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227,216391,4,"You think that you'll die without him
You know that's a lie that you tell yourself
You fear that you lay alone forever now
It ain't true, ain't true, ain't true, nah
So put your arms around me tonight
Let the music lift you up like you've never been so high
Open up your heart to me
Let the music lift you up like you've never been this free
'Til you feel the sunrise
Let the music warm your body like the heat of a thousand fires
The heat of a thousand fires
Ain't no crying in the club (hey, hey)
Let the beat carry your tears as they fall, baby
Ain't no crying in the club (hey, hey)
With a little faith, your tears turn to ecstasy
Ain't no crying in the club
Ain't no crying in the club
Ain't no crying in the club
You may think that you'll die without her"
1louJpMmzEicAn7lzDalPW,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956,223504,4,"Cutting me up like a knife
And I feel it, deep in my bones
Kicking a habit I love
Even harder, you oughta know

I just wanna dive in the water with you
Baby, we can't see the bottom
It's so easy to fall for each other
I'm just hoping we catch one another

Oh, na-na, just be careful, na-na
Love ain't simple, na-na
Promise me no promises

Oh, na-na, just be careful, na-na
Love ain't simple, na-na
Promise me no promises
"
343YBumqHu19cGoGARUTsd,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,210937,4,"A gente finge que acredita, né?

Isso ""mêmo"", aham
P. Rima, iê
WX, aham
PLG na facção

Me diz por quanto eu vou me segurar
Pra provar de tudo aquilo que você provou me dar
Você pensa que me engana, mas esquece que eu tô vivo
Você sabe que não ama, mas não sabe o que que eu sinto
E se me ver, diz que me ama
E também ama o meu amigo
Se age naturalmente, é falso amor, mas é perigo
E você fala que me ama, eu sempre finjo que acredito
Você finge que me ama, enquanto isso eu me divirto
Mulher tem essa, se achar o bastante
Quando fui lá na sua casa, vi a minha foto na estante
Mas tem a foto do P. Rima na cama
Ele mesmo que me disse, ""vai pensando que engana""
Chega de lado e conta coisas estranhas
Suas amigas já disseram, falso amor de piranha
Protegido por passado, quem conhece nem ganha
Já falei, mulher é mato, monte diz que me ama

Já não aguento ouvir você falar
Se faço amor, fácil de reparar
Eu já consigo ver no seu olhar"
51PIvodunv6NmX5250zxAh,0.696,0.503,8,-4.842,1,0.0356,0.0745,0,0.0869,0.559,99.977,211364,4,"Hello image
Sing me a line from your favourite song
Twist and turn but you're trapped in the light
All the directions were wrong

You'll fall in love with somebody else tonight"
2Gl0FzuLxflY6nPifJp5Dr,0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.679,90.066,193511,4,"Oh yeah, alright
Tell me if it's cool
Baby
Me and you should just get going
Never mind if we've got work today

Lay your head down
Girl
Meet me in my own world
Lay back and let go
We'll be back before anybody knows

Don't go denying
Take a sip and try it, yeah
Cos you know I like your flavors too, girl

I look good on you baby and
You look good on me baby so
Let's just look good together
Together

I feel your vibe
Feel the love
Feels so right
Baby for the first time
I feel alive
Feel your love
Feels so good
Yeah

It ain't too hard to
Imagine me and you
You crack a smile
Cos I know you hear me when I say
"
7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4,"Closer then the, closer then the thoughts I think
Closer then the, closer then the breath I breath

Closer then the, closer then the thoughts I think
Closer then the, closer then the breath I breath

Closer then the, closer then the thoughts I think
Closer then the, closer then the breath I breath

Closer then the, closer then the thoughts I think
Oh You are closer then the, closer then the breath I breath"
0pSBuHjILhNEo55xK1zrRt,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,238587,4,"Rolex
On charbonne pour la Rolex
Rolex

On charbonne pour la Rolex
Hey

(Où j'ai grandi c'est noir, c'est travail prière pas d'chance
Ils critiquent tout ce que je bâtis
Parce qu'ils n'ont pas la patience
Hey Rolex)
"
2Ce5IyMlVRVvN997ZJjJJA,0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,251423,4,"Oooh, yeah

It was right, even though it felt wrong
Nothing ever stopped you from showin' your progression
Suddenly

Broken lies
Drivin' backwards
Makin' all the wrong turns
Sayin' all the wrong words
Dodgin' angels

Oh, let's not be alone
Let's not be alone
Let's be one
Oh, let's not be alone
Empty thoughts fill the room
Breathe for me and I'll breathe for you
"
7yyRTcZmCiyzzJlNzGC9Ol,0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,225205,4,"Ain't no tellin' what I'm finna be on
I'm beyond all that fuck shit

Hey lil' mama, would you like to be my sunshine?
Nigga touch my gang we gon' turn this shit to Columbine
Ice on my neck cost me ten times three
Thirty thousand dollars for a nigga to get flee
I just hit Rodéo and I spent like ten Gs
I just did a show and spent the check on my mama
When I go on vacay I might rent out the Bahamas
And I keep like ten phones, damn I'm really never home
All these niggas clones tryna copy what I'm on
Nigga get your own, tryna pick a nigga bone
Word to brother Skip, boy I had a good day
Metro PCS trappin' boy I'm making plays
Fifty shades of grey, beat that pussy like Hulk Hogan
I know you know my slogan, if it ain't 'bout guap I'm gone
Niggas hatin' cause I'm chosen from the concrete I had rose
Shawty starin' at my necklace cause my diamonds really froze
Put that dick up in her pussy bet she feel it in her toes
I'm a real young nigga from the six throwing bows
I'm a real young nigga from the six throwing bows
Real young nigga from the six throwing bows
"
2XaInsPPUkZRkY4uFJ3AHK,0.817,0.587,2,-6.502,1,0.108,0.052,0.00165,0.185,0.352,140.062,209143,4,"Hey
Southside
Wizop
Offset
If Young Metro don't trust you, I'm gon' shoot you
Woo

Mil' in a week (hey)
I bought a iced out Phillipe (ice)
Yeah, playin' for keeps (keeps)
Suck the dick game, she a leech (leech)
Came in the game with a key (key)
My pockets blew up, Monique (Monique)
Ooh, she got that perfect physique (ooh)
I'll tape a brick to her cheeks (brick)
Now that I'm gettin' this money
I'm fuckin' these thotties, they tryna get come up (come up)
This is good week, we stackin' up Ms
And I'm snatchin' that Wraith in the mornin' (Wraith)
I was that nigga locked up in the cell
And they treated me like I was normal (normal)
Thankin' the Lord for them blessings
I just let the met gala dressin' up formal (formal)

Look at my boogers, they big as you (booger)
You could get shot with your nigga too (bow)
This stick make a nigga do boogaloo (brr)
Bentley Mulsanne but this is masseuse (skrt)
I'm havin' more stripes than Adidas boost's (havin' that)
Dick in her mouth like I'm edible (dickin' that)
Nigga stop shootin', you better move (brr)
I fight for my gang, I won't let 'em lose (gang)
Your bitch, she wantin' the pipe, aight
This shit started off lice (huh)
Hopped in my DM and rode me a kite, flight (yeah)
And she on the very first flight (go)
Finesse a nigga then get this shit right (huh)
On sight, right, nigga, goodnight (on sight)"
1NDxZ7cFAo481dtYWdrUnR,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,4,"II can swear, I can joke
I say what's on my mind
If I drink, if I smoke
I keep up with the guys
And you'll see me holding up my middle finger to the world
Fuck your ribbons and your pearls
'Cause I'm not just a pretty girl

I'm more than just a picture
I'm a daughter and a sister
Sometimes it's hard for me to show
That I'm more than just a rumor
Or a song on your computer
There's more to me than people know

Somedays I'm broke, somedays I'm rich
Somedays I'm nice, somedays I can be a bitch"
5qbcsZMwL0x46sX7VO37Ye,0.66,0.491,8,-6.645,0,0.101,0.0338,0,0.101,0.376,154.132,199520,4,"Getting busy, I'm blessed, life on the road
I've been riding round the city, making waves on my own
I've been causing plenty havoc, though my pockets are bare
With just a kick and a snare, I lift you off of your chair
I'm coming up, fuc- a nine-five, feeling alive
I've been cero to a hundred, since I put it in drive
I've been cautious, overthinking like I'm waiting on green
Since I stepped on the scene, I've been steady chasing a dream
I'm coming up, tell me I'm wrong, I'm living right
I've been stepping up on losers, to gain me some height
Lace up my docs, kick in any stereotypical box
If you try and serve me something, it's a whiskey on rocks
I'm coming up, make it a double, or make it disappear
Only here for the moment, grab me that souvenir
I'm on a level so high
They can't pull me out the sky, man it's really do or die
We're only going up
So why you getting low?
You say you had enough?
You gotta make your own way
A different kinda luck"
